,Opening ID,Softskill
6101,1919,Communication
6102,1919,Emotional Intelligence
6103,1919,Ethics
6104,1920,Complex Thinking
6105,1920,Leadership
6106,1920,Proactivity
6107,1921,Complex Thinking
6108,1921,Communication
6109,1921,Ethics
6110,1922,Proactivity
6111,1922,Resilience
6112,1922,Ethics
6113,1923,Communication
6114,1923,Emotional Intelligence
6115,1923,Teamwork
6116,1923,Proactivity
6117,1924,Complex Thinking
6118,1924,Emotional Intelligence
6119,1924,Teamwork
6120,1925,Communication
6121,1925,Emotional Intelligence
6122,1925,Proactivity
6123,1926,Complex Thinking
6124,1926,Leadership
6125,1926,Teamwork
6126,1927,Teamwork
6127,1927,Resilience
6128,1927,Ethics
6129,1928,Leadership
6130,1928,Teamwork
6131,1928,Ethics
6132,1929,Complex Thinking
6133,1929,Communication
6134,1929,Teamwork
6135,1930,Ethics
6136,1930,Emotional Intelligence
6137,1930,Resilience
6138,1931,Communication
6139,1931,Teamwork
6140,1931,Proactivity
6141,1932,Complex Thinking
6142,1932,Teamwork
6143,1932,Resilience
6144,1933,Leadership
6145,1933,Proactivity
6146,1933,Ethics
6147,1934,Emotional Intelligence
6148,1934,Resilience
6149,1934,Ethics
6150,1935,Proactivity
6151,1935,Communication
6152,1935,Resilience
6153,1936,Complex Thinking
6154,1936,Leadership
6155,1936,Resilience
6156,1937,Complex Thinking
6157,1937,Proactivity
6158,1937,Emotional Intelligence
6159,1937,Teamwork
6160,1938,Complex Thinking
6161,1938,Communication
6162,1938,Emotional Intelligence
6163,1939,Complex Thinking
6164,1939,Proactivity
6165,1939,Communication
6166,1939,Ethics
6167,1940,Leadership
6168,1940,Communication
6169,1940,Emotional Intelligence
6170,1941,Complex Thinking
6171,1941,Teamwork
6172,1941,Ethics
6173,1942,Communication
6174,1942,Emotional Intelligence
6175,1942,Resilience
6176,1943,Leadership
6177,1943,Proactivity
6178,1943,Resilience
6179,1944,Proactivity
6180,1944,Resilience
6181,1944,Communication
6182,1945,Proactivity
6183,1945,Emotional Intelligence
6184,1945,Communication
6185,1946,Complex Thinking
6186,1946,Proactivity
6187,1946,Teamwork
6188,1947,Complex Thinking
6189,1947,Resilience
6190,1947,Ethics
6191,1948,Communication
6192,1948,Emotional Intelligence
6193,1948,Teamwork
6194,1949,Complex Thinking
6195,1949,Leadership
6196,1949,Emotional Intelligence
6197,1949,Ethics
6198,1950,Leadership
6199,1950,Emotional Intelligence
6200,1950,Ethics
6201,1951,Leadership
6202,1951,Communication
6203,1951,Teamwork
6204,1952,Complex Thinking
6205,1952,Leadership
6206,1952,Resilience
6207,1953,Complex Thinking
6208,1953,Communication
6209,1953,Teamwork
6210,1953,Proactivity
6211,1954,Communication
6212,1954,Emotional Intelligence
6213,1954,Proactivity
6214,1955,Complex Thinking
6215,1955,Leadership
6216,1955,Proactivity
6217,1956,Leadership
6218,1956,Communication
6219,1956,Emotional Intelligence
6220,1957,Complex Thinking
6221,1957,Proactivity
6222,1957,Ethics
6223,1958,Complex Thinking
6224,1958,Leadership
6225,1958,Resilience
6226,1959,Complex Thinking
6227,1959,Teamwork
6228,1959,Resilience
6229,1960,Communication
6230,1960,Emotional Intelligence
6231,1960,Resilience
6232,1961,Proactivity
6233,1961,Complex Thinking
6234,1961,Resilience
6235,1961,Communication
6236,1961,Teamwork
6237,1962,Proactivity
6238,1962,Emotional Intelligence
6239,1962,Teamwork
6240,1962,Communication
6241,1963,Emotional Intelligence
6242,1963,Teamwork
6243,1963,Ethics
6244,1964,Proactivity
6245,1964,Teamwork
6246,1964,Ethics
6247,1965,Complex Thinking
6248,1965,Proactivity
6249,1965,Communication
6250,1966,Complex Thinking
6251,1966,Leadership
6252,1966,Teamwork
6253,1967,Complex Thinking
6254,1967,Leadership
6255,1967,Emotional Intelligence
6256,1968,Complex Thinking
6257,1968,Communication
6258,1968,Teamwork
6259,1969,Complex Thinking
6260,1969,Communication
6261,1969,Proactivity
6262,1970,Complex Thinking
6263,1970,Emotional Intelligence
6264,1970,Teamwork
6265,1971,Proactivity
6266,1971,Teamwork
6267,1971,Resilience
6268,1972,Complex Thinking
6269,1972,Communication
6270,1972,Emotional Intelligence
6271,1973,Leadership
6272,1973,Proactivity
6273,1973,Emotional Intelligence
6274,1974,Leadership
6275,1974,Communication
6276,1974,Emotional Intelligence
6277,1975,Communication
6278,1975,Emotional Intelligence
6279,1975,Teamwork
6280,1975,Proactivity
6281,1976,Teamwork
6282,1976,Resilience
6283,1976,Ethics
6284,1977,Proactivity
6285,1977,Emotional Intelligence
6286,1977,Ethics
6287,1978,Complex Thinking
6288,1978,Proactivity
6289,1978,Communication
6290,1979,Leadership
6291,1979,Emotional Intelligence
6292,1979,Teamwork
6293,1980,Communication
6294,1980,Emotional Intelligence
6295,1980,Ethics
6296,1981,Leadership
6297,1981,Communication
6298,1981,Emotional Intelligence
6299,1982,Communication
6300,1982,Teamwork
6301,1982,Proactivity
6302,1983,Proactivity
6303,1983,Emotional Intelligence
6304,1983,Ethics
6305,1984,Leadership
6306,1984,Proactivity
6307,1984,Emotional Intelligence
6308,1985,Complex Thinking
6309,1985,Leadership
6310,1985,Communication
6311,1986,Complex Thinking
6312,1986,Proactivity
6313,1986,Resilience
6314,1987,Leadership
6315,1987,Emotional Intelligence
6316,1987,Teamwork
6317,1988,Complex Thinking
6318,1988,Leadership
6319,1988,Teamwork
6320,1989,Proactivity
6321,1989,Teamwork
6322,1989,Communication
6323,1990,Complex Thinking
6324,1990,Communication
6325,1990,Proactivity
6326,1991,Complex Thinking
6327,1991,Communication
6328,1991,Proactivity
6329,1992,Communication
6330,1992,Emotional Intelligence
6331,1992,Teamwork
6332,1993,Complex Thinking
6333,1993,Emotional Intelligence
6334,1993,Ethics
6335,1994,Complex Thinking
6336,1994,Proactivity
6337,1994,Teamwork
6338,1995,Complex Thinking
6339,1995,Leadership
6340,1995,Communication
6341,1996,Complex Thinking
6342,1996,Communication
6343,1996,Ethics
6344,1997,Communication
6345,1997,Resilience
6346,1997,Ethics
6347,1998,Communication
6348,1998,Teamwork
6349,1998,Ethics
6350,1999,Complex Thinking
6351,1999,Communication
6352,1999,Teamwork
6353,1999,Proactivity
