,Opening ID,Hardskill
3260,777,TQM Order Processing
3261,777,Equipment Design
3262,778,Military Training
3263,779,Computer Engineering
3264,780,Design
3265,781,Mechanical Engineering
3266,782,Medicine
3267,783,Painting
3268,783,Soldering
3269,783,Construction
3270,784,Web Application
3271,784,Processes
3272,785,Money
3273,785,Finances
3274,786,Psychology
3275,786,Design
3276,787,Design and Specification
3277,787,Feasibility Studies Field Studies
3278,787,Patent Application
3279,787,Technical Writing
3280,787,Prototype Development
3281,787,Product Development Product Testing
3282,787,RandD Management Simulation Dev.
3283,787,Statistical Analysis
3284,787,Lab Design New Equipment Design
3285,788,Manpower Planning
3286,789,Merchandising New Product Development
3287,789,Packaging Pricing
3288,789,Online Marketing
3289,789,Product Launch
3290,789,Corporate Identity Image Development
3291,789,Logo Development
3292,789,Marketing promotions Media Buying/Evaluation Media Relations
3293,789,Advertising
3294,789,Market Research and Analysis Marketing Communication
3295,790,History
3296,790,Biology
3297,791,Gastronomy
3298,792,Illustrator
3299,792,Typography Print Design and Layout
3300,792,Corel Draw
3301,792,Flash Freehand
3302,792,Dreamweaver
3303,792,Colour Theory
3304,792,Photography
3305,793,Algorithm Development
3306,793,UNIX
3307,793,CAD EDI
3308,793,Application Database Administration Applications Development
3309,793,etc
3310,793,Web Site Content Writer
3311,793,Voice and Data Communications Web Development/Design
3312,793,System Development
3313,793,Integration Software
3314,793,User Documentation
3315,793,User Interface Vendor Sourcing
3316,793,Telecommunications Tracking System
3317,793,Web Site Editor Capacity Planning
3318,793,Word Processing
3319,793,Technical Evangelism Technical Support
3320,793,System Analysis System Design
3321,793,Business Systems Planning
3322,793,Software Development
3323,793,Usability Engineering User Education
3324,793,CRM
3325,793,Portal Design/Development Software Customization
3326,793,Technical Writing
3327,794,Android
3328,795,Policies and Procedures
3329,795,Operations Research Outsourcing
3330,795,Continuous Improvement Contract Management
3331,795,Environmental Protection
3332,795,Facility Management Inventory Control
3333,795,Bidding
3334,795,Project Co-ordination Project Management
3335,796,Java
3336,797,Agriculture
3337,798,Cash Management Cost Accounting
3338,798,Budget Control Capital Budgeting
3339,798,Stockholder Relations Tax
3340,798,Capital Investment
3341,798,Math
3342,798,Internal Controls
3343,798,Credit/Collections Debt Negotiations
3344,798,Lending
3345,798,Payroll
3346,798,Investor Relations IPO
3347,798,Financial Reporting
3348,798,Lines of Credit Management Reporting
3349,799,Law
3350,800,Environmental Protection
3351,800,Bidding
3352,800,Operations Research Outsourcing
3353,800,Manpower Planning
3354,800,Policies and Procedures
3355,801,JavaScript
3356,801,Typescript
3357,802,CRM
3358,802,Software Development
3359,802,User Interface Vendor Sourcing
3360,802,Technical Evangelism Technical Support
3361,802,UNIX
3362,802,Telecommunications Tracking System
3363,802,Web Site Content Writer
3364,802,Web Site Editor Capacity Planning
3365,802,etc
3366,802,Intranet Development Languages � JAVA
3367,802,EAP Enterprise Resource Planning ERP
3368,802,User Documentation
3369,802,Business Systems Planning
3370,802,System Development
3371,802,Integration Software
3372,802,Portal Design/Development Software Customization
3373,802,C+++
3374,802,CAD EDI
3375,802,Word Processing
3376,802,Technical Writing
3377,802,Application Database Administration Applications Development
3378,802,Hardware Management Information Management
3379,802,Enterprise Asset Management
3380,802,Algorithm Development
3381,802,Voice and Data Communications Web Development/Design
3382,803,Law
3383,804,Transportation
3384,804,Distribution
3385,805,Web Application
3386,805,Software development
3387,805,Computer Engineering
3388,806,Gastronomy
3389,807,Press Release
3390,807,B2B Communication
3391,807,Investor Collateral Media Presentations
3392,807,Speech Writing Corporate Image
3393,807,Corporate Philanthropy
3394,807,Employee Communication
3395,807,Event Planning Fund Raising
3396,807,Risk Mgt Communicat
3397,808,Algorithm Development
3398,808,Portal Design/Development Software Customization
3399,808,Integration Software
3400,808,Intranet Development Languages � JAVA
3401,808,Hardware Management Information Management
3402,808,Web Site Editor Capacity Planning
3403,808,Software Development
3404,808,Usability Engineering User Education
3405,808,EAP Enterprise Resource Planning ERP
3406,808,User Interface Vendor Sourcing
3407,808,Application Database Administration Applications Development
3408,808,Technical Writing
3409,808,Voice and Data Communications Web Development/Design
3410,808,System Development
3411,808,CRM
3412,808,User Documentation
3413,808,Telecommunications Tracking System
3414,808,Business Systems Planning
3415,808,CAD EDI
3416,808,Enterprise Asset Management
3417,808,Web Site Content Writer
3418,808,Technical Evangelism Technical Support
3419,808,UNIX
3420,808,Word Processing
3421,808,etc
3422,809,Community Relations
3423,809,Employee Communication
3424,809,Corporate Publications Corporate Relations
3425,809,Event Planning Fund Raising
3426,809,Government Relations
3427,809,Press Release
3428,809,B2B Communication
3429,809,Corporate Philanthropy
3430,809,Investor Collateral Media Presentations
3431,810,Military Training
3432,811,History
3433,811,Archaeology
3434,812,C+++
3435,812,Portal Design/Development Software Customization
3436,812,Integration Software
3437,812,Voice and Data Communications Web Development/Design
3438,812,Algorithm Development
3439,812,CRM
3440,812,Word Processing
3441,812,Application Database Administration Applications Development
3442,812,etc
3443,812,EAP Enterprise Resource Planning ERP
3444,812,Telecommunications Tracking System
3445,812,User Documentation
3446,812,Enterprise Asset Management
3447,812,User Interface Vendor Sourcing
3448,812,Technical Evangelism Technical Support
3449,812,System Analysis System Design
3450,812,Usability Engineering User Education
3451,812,Hardware Management Information Management
3452,813,Investor Collateral Media Presentations
3453,813,Risk Mgt Communicat
3454,813,Speech Writing Corporate Image
3455,813,Employee Communication
3456,813,Community Relations
3457,813,Corporate Philanthropy
3458,813,Government Relations
3459,813,Event Planning Fund Raising
3460,813,Press Release
3461,814,Training Administration
3462,814,Company Orientation
3463,814,Human Resources Management Industrial Relations
3464,814,Employee Selection
3465,814,Job Analysis
3466,814,Team Building
3467,814,Employee Discipline
3468,814,Labour Negotiations Outplacement
3469,814,Training
3470,815,Photoshop Picasa
3471,816,Archaeology
3472,817,Color theory
3473,818,Agriculture
3474,819,Cost Control Decision Making
3475,819,Budgeting
3476,819,Strategic Planning Supervision
3477,819,Business Planning
3478,819,Negotiation Profit and Loss
3479,819,Investor Relations IPO
3480,820,IPO Intellectual Property
3481,821,Internet
3482,821,API
3483,821,Scraping
3484,821,UNIX
3485,821,React
3486,821,HTTP
3487,821,Web
3488,822,Environment
3489,823,Mechanical Engineering
3490,824,Nursing
3491,825,Story Line Development
3492,825,Visual Composition
3493,825,Creative Writing
3494,825,Character Development
3495,826,Color theory
3496,827,Distribution
3497,827,Traffic Management Warehousing
3498,827,JIT Purchasing and Procurement Shipping
3499,828,Dreamweaver
3500,828,Typography Print Design and Layout
3501,828,Illustrator
3502,828,Colour Theory
3503,828,Photography
3504,829,Intranet Development Languages � JAVA
3505,829,Web Site Content Writer
3506,829,Web Site Editor Capacity Planning
3507,830,Fund Management Profit Planning
3508,830,Financing Forecasting
3509,830,Payroll
3510,830,Foreign Exchange
3511,830,Treasury
3512,830,Feasibility StudiesFinancial Analysis
3513,830,Accounts Payable
3514,830,Accounting Management
3515,830,Cost Control
3516,830,Math
3517,830,Capital Investment
3518,830,Financial Reporting
3519,830,Actuarial/Rating Analysis Auditing
3520,830,Banking Relations
3521,830,Budget Control Capital Budgeting
3522,830,Equity/Debt Management
3523,830,Venture Capital Relations Accounts Receivable
3524,830,Lines of Credit Management Reporting
3525,830,Acquisitions and Mergers
3526,830,Stockholder Relations Tax
3527,830,Cash Management Cost Accounting
3528,830,Risk Management
3529,830,Internal Controls
3530,831,Agriculture
3531,832,Medicine
3532,833,Corporate Law Company Secretary
3533,833,Patents
3534,833,Shareholder proxies Stock Administration
3535,834,Software development
3536,834,Computer Engineering
3537,834,Processes
3538,835,Records Management Security
3539,835,Word Processing
3540,835,Reception
3541,835,Office Management Policies and Procedures
3542,835,Contract Negotiation
3543,835,Forms and Methods Leases
3544,835,Mailroom Management
3545,835,Space Planning
3546,836,Military Training
3547,837,Finances
3548,838,Forms and Methods Leases
3549,839,Medicine
3550,840,React
3551,840,Typescript
3552,840,CSS
3553,840,JavaScript
3554,840,HTML
3555,841,Risk Mgt Communicat
3556,841,Event Planning Fund Raising
3557,841,B2B Communication
3558,841,Government Relations
3559,841,Employee Communication
3560,841,Corporate Publications Corporate Relations
3561,842,Fund Management Profit Planning
3562,842,Cost Control
3563,842,Actuarial/Rating Analysis Auditing
3564,842,Cash Management Cost Accounting
3565,842,Banking Relations
3566,842,Risk Management
3567,842,Internal Controls
3568,842,Feasibility StudiesFinancial Analysis
3569,843,History
3570,843,Biology
3571,844,CRM
3572,844,User Interface Vendor Sourcing
3573,844,Portal Design/Development Software Customization
3574,844,Enterprise Asset Management
3575,844,User Documentation
3576,844,Web Site Content Writer
3577,844,Web Site Editor Capacity Planning
3578,844,Intranet Development Languages � JAVA
3579,844,Technical Evangelism Technical Support
3580,844,EAP Enterprise Resource Planning ERP
3581,844,Business Systems Planning
3582,844,Word Processing
3583,844,Algorithm Development
3584,844,System Analysis System Design
3585,844,Technical Writing
3586,844,Hardware Management Information Management
3587,845,New Account Development
3588,845,Sales Administration
3589,845,Forecasting Incentive Programs
3590,845,Salespersons Recruitment
3591,845,Trade Shows
3592,845,Sales Kits Sales Management
3593,845,Customer Service
3594,845,Sales Analysis
3595,846,Art
3596,847,Internal Controls
3597,847,Lines of Credit Management Reporting
3598,847,Cash Management Cost Accounting
3599,847,Feasibility StudiesFinancial Analysis
3600,847,Venture Capital Relations Accounts Receivable
3601,847,Financial Reporting
3602,847,Budget Control Capital Budgeting
3603,847,Acquisitions and Mergers
3604,847,Treasury
3605,847,Math
3606,847,Lending
3607,847,Payroll
3608,847,Investor Presentations
3609,847,Investor Relations IPO
3610,847,Stockholder Relations Tax
3611,847,Credit/Collections Debt Negotiations
3612,847,Equity/Debt Management
3613,847,Accounting Management
3614,847,Actuarial/Rating Analysis Auditing
3615,847,Accounts Payable
3616,847,General Ledger Insurance
3617,847,Fund Management Profit Planning
3618,847,Foreign Exchange
3619,847,Capital Investment
3620,847,Financing Forecasting
3621,848,Agriculture
3622,849,Law
3623,849,Mechanical Engineering
3624,850,Law
3625,851,Agriculture
3626,852,Art
3627,853,Character Development
3628,853,Visual Composition
3629,853,Drawing Musical Composition
3630,853,Story Line Development
3631,854,Psychology
3632,855,Diagnostics
3633,855,Feasibility Studies Field Studies
3634,855,Patent Application
3635,855,Lab Design New Equipment Design
3636,855,Prototype Development
3637,855,Lab Management
3638,855,Technical Writing
3639,856,API
3640,856,Web
3641,856,Scraping
3642,856,Angular
3643,856,Web Server
3644,856,UNIX
3645,856,Internet
3646,856,HTTP
3647,856,Typescript
3648,857,Math
3649,857,Money
3650,858,Sociology
3651,859,Mechanical Engineering
3652,860,C+++
3653,860,Application Database Administration Applications Development
3654,860,CRM
3655,860,User Documentation
3656,860,Algorithm Development
3657,860,User Interface Vendor Sourcing
3658,860,UNIX
3659,861,Distribution
3660,861,Transportation
3661,861,Traffic Management Warehousing
3662,862,Budget Control Capital Budgeting
3663,862,Financial Reporting
3664,862,Feasibility StudiesFinancial Analysis
3665,862,Financing Forecasting
3666,862,General Ledger Insurance
3667,862,Investor Relations IPO
3668,862,Actuarial/Rating Analysis Auditing
3669,862,Credit/Collections Debt Negotiations
3670,862,Stockholder Relations Tax
3671,862,Lines of Credit Management Reporting
3672,862,Equity/Debt Management
3673,862,Fund Management Profit Planning
3674,862,Foreign Exchange
3675,862,Math
3676,862,Venture Capital Relations Accounts Receivable
3677,862,Investor Presentations
3678,862,Cash Management Cost Accounting
3679,862,Cost Control
3680,863,Sociology
3681,864,Employee Discipline
3682,864,Team Building
3683,864,Career Counseling
3684,864,Corporate Culture
3685,864,Executive Recruiting Grievance Resolution
3686,864,Performance Appraisal
3687,865,Call Centre Operations
3688,865,Project Co-ordination Project Management
3689,866,Licensing Mergers and Acquisitions
3690,866,Copyrights and Trademarks
3691,867,Character Development
3692,867,Visual Composition
3693,867,Creative Writing
3694,868,Psychology
3695,869,Archaeology
3696,870,Community Relations
3697,870,Employee Communication
3698,870,Investor Collateral Media Presentations
3699,871,Nursing
